"email_address"	"active_send"	"active_receive"
"RITNTOWYEM@TGCRC.com"	1	1
"TNGZCUIOHT@VCWFPBPR.com"	1	1
"PHPZLPPHFSLJ@NNGQXJ.com"	1	0
"QRZTEOPJFC@XTWGB.com"	1	0
"OMRTYBKXKPP@PNCRMGF.com"	1	0
"LGBXILATLOGK@XITGYJC.com"	1	1
"KZPEEYPVKILY@NTKEC.com"	1	1
"HEFDEHAZEGWF@KXJDFC.com"	1	1
"FWYKTVQPDDWH@IGKCBDZN.com"	1	0
"VDKYVLPWCDV@LBLTXA.com"	1	0
"KEXZLUFGIKE@MBENWL.com"	0	1
"SCLWPKHVVWP@MUAZYIU.com"	1	0
"ALCNGHDT@hotmail.com"	1	1
"QUYRTSCAPHD@KHRHSF.com"	1	1
"YUNPKEFIDKHH@YGFRES.com"	1	1
"NTVDRSXJAY@PZEEVSIL.com"	1	0
"NQFTFDHIYFW@WUZRO.com"	1	0
"GMIITVKTBKM@YZGLUT.com"	1	1
"ELAUUOlandscapeengineer@shop.magento.com"	0	0
"PMDNWDYIUF@VSWOLTIT.com"	1	1
"WARICHRRCCZ@GZMAQF.com"	0	0
"IJZRXXLHDXWY@LCJJAPH.com"	1	0
"NOPRANJEHCQ@SJGSONFR.com"	1	1
"CDBJPXJUHFRS@ZWZDNNWA.com"	1	1
"RDSWIFELRRAS@BEXWOA.com"	0	0
"STPKILYUMJIS@LFXLHNN.com"	1	1
"WBZVMOWHKNP@KZBYMOWX.com"	1	1
"WVLYAEEOGJOQ@JGEJKCGO.com"	1	0
"QHFPCAUOEXO@HVHUEU.com"	1	1
"UJRRBELBXSJK@WAHWHF.com"	1	0
"WBBHKETHWF@HGYGDST.com"	0	0
"YSVIDSUTGA@HUVGJMU.com"	1	1
"XFQGBSYEWEZE@VELDLBR.com"	1	0
"FXOHPEZYDR@EUBDX.com"	1	1
"SVLHDYZKCX@SKWWE.com"	0	0
"LIRDVNALVSC@WPLUTIM.com"	1	0
"YSKIDKCEQIVM@OHABLGD.com"	1	1
"ADCAWPESZQSB@MVXIG.com"	0	0
"ZNLAOLEWBG@OEHLMY.com"	1	1
"XFJKSMFIVZU@MRXSA.com"	1	0
"CWTFAFYBPYHP@XIGIA.com"	1	0
"WHTLDVQ@IHBhg.co"	0	0
"GTZYWCCCCTD@DMOWAQQ.com"	1	1
"DQUJTQCJAOTZ@AMMFFOYY.com"	0	0
"ZGMAKUXONPM@VNKKAIRX.com"	1	1
"KVKQKUSRDPDT@FMPUBA.com"	1	1
"XGRMUSSQOGDA@FXGXCMGP.com"	1	0
"WWLAMBWHYYH@CGRDPMY.com"	1	1
"LSHKWUSXHPA@BEKLW.com"	0	1
"CWMQPSDNDUIS@ATNWJRX.com"	1	1
"ONGTZDXISK@YBMUP.com"	1	0
"YQXOZVVRWIV@BLJUQB.com"	1	1
"HJGQFDSEVJ@KDFGXTC.com"	1	1
"FNRINGPQJR@SHJLIC.com"	1	1
"OSRLIPIILT@DQSLPMQE.com"	1	0
"AVIXVLECESJ@AFFJUK.com"	1	1
"PFFLIWLYIYM@EXJMFETO.com"	1	0
"landscapeengineerLGDL@yahoo.com"	0	0
"KNXLZIVOFG@YQNUPSDT.com"	1	1
"SDJMSFHLCZLE@HAMHVTBQ.com"	1	0
"UOZOXSDNFJNR@DALCYW.com"	1	1
"DRCNQFKTWL@KLGNWZN.com"	1	1
"CITTJJVBFHV@ZYKDZLVV.com"	1	0
"PWKLFXLRYUEH@TASJHLM.com"	1	1
"VRHIPXFF956@gmail.com"	0	0
"JEHSYKCVNK@WSRRRVX.com"	0	1
"QOGCTNTMUW@GMXFEA.com"	1	1
"DDWFNHELSK@IUQLBQ.com"	1	0
"DHZMFSUSANWA@QHURNV.com"	1	0
"CGJVRMFHRY@TUGLGUV.com"	1	1
"PJWEVWRSEVXT@BEUOYJL.com"	1	0
"PFFINFWYNE@MDNDXR.com"	1	1
"MSY.MSY@OMRAoutdoor.net"	0	1
"EJHHDQCBWXC@ZJNFPV.com"	1	0
"OXRBQLDYMBLD@LLQSQZ.com"	1	1
"AYHTTPLIFAQ@NYRXXB.com"	1	0
"KYBLKGINMCO@FQEJZBS.com"	1	0
"MQLAQUVIYI@UWSADEO.com"	1	0
"DCQSTDCQUT@FTRJYHSD.com"	1	0
"WSZDJMETGZ@QOOFZEVO.com"	1	0
"OZFKXWWEVR@TFORBRT.com"	1	0
"TUJJEUCQFDN@YTUKP.com"	1	1
"LKHDMRNBEHYC@ICQJOXW.com"	1	1
"IPIGEUDZVF@JRYLFK.com"	1	1
"NDBGWONLXGSC@WLASDE.com"	1	1
"MXZQNGIPFADD@PPKWRAL.com"	1	0
"XIZIMXBCCPM@GBOUPWP.com"	1	1
"DNATNEST@gmail.com"	1	0
"HXIAT@gmail.com"	1	1
"TPMNPPOSUDQM@LSRLKML.com"	1	0
"OKYUFGUYMUDH@QUDDWRI.com"	1	0
"IHMRBZMZGX@FSEYQTU.com"	1	1
"WGKTOTNIOPO@IFCLQG.com"	1	0
"TDEGLEOVRSF@RWHCYC.com"	1	1
"GCYCUVQYRLP@JHORRZQ.com"	1	1
"IIRPOFXAXO@CIUYTPLG.com"	1	1
"HHMBXPWWTKJF@MBRJQEH.com"	1	1
"YLHOTTUPRENO@BKUGVOTK.com"	1	0
"DJTWULTEDE@BQYLG.com"	0	0
"YHJQWVDZFWX@ENDTI.com"	1	0
"AZAJTEHAVKGH@WYSWH.com"	1	1
"GYQWEORBPQJO@TQFKJPQC.com"	1	1
"JNB533@gmail.com"	0	0
"ANAXWMBIDMJ@KWCAMHRC.com"	0	1
"LGOMCLCKTC@GEYVYKT.com"	1	0
"URSTRMKVBV@UIRXTUGV.com"	0	0
"RYCASXKJVGB@YECLUESX.com"	1	1
"MBNRQYXCJF@HAWDG.com"	1	0
"PPKBSSNHWRS@CFDMVO.com"	1	0
"QEREGMTZGWHV@DRRYB.com"	1	1
"HLFHKTWYPK@ADKHJX.com"	1	1
"GIRADZBEWHTN@TEBJWFTY.com"	1	0
"TJBLJYIYPZF@DFIWZXQL.com"	1	1
"XPHOAFAWXAH@OXMGO.com"	1	0
"RXZEDNEBKVP@QPPOWJH.com"	1	0
"VRTHIPABCR@PUZNTMJ.com"	0	1
"PHHGOYZUHRPG@SJQYBC.com"	1	0
"OZBVUXZLMPYR@IUGLI.com"	1	1
"BKSPBUKSKQI@VGZDBZO.com"	1	0
"BFQXWTQLBMOE@PYYJYR.com"	1	0
"GENFAWNNFUI@RYSGAN.com"	1	1
"BAQXBUZOELN@JBQTERJS.com"	1	0
"RCUGVQIoutdoor@store.bigcommerce.com"	1	0
"RJHDDABRJF@AGYWDFQ.com"	0	0
"JNMGQMSPUJG@HPZGG.com"	1	0
"TNCEVUPPOEU@EPUYYJ.com"	1	0
"JIVRUAKFQX@MKXVQY.com"	1	1
"DJRGVVCQRG@CLQMQK.com"	0	1
"GVJHKSZRBMIH@CFMFA.com"	1	0
"DUGYDUJHGPK@UDUXR.com"	1	1
"HJAOLHRZSIF@PZJGRLEP.com"	1	0
"MJBWMTNULE@FTZIKD.com"	1	1
"WHUIPLAPSKP@ETWGW.com"	0	0
"KPMRJMLRKXZ@AHGZCTLD.com"	1	0
"JXHWVOWNFC@WQAERDY.com"	1	0
"CXUAFMBXSYS@NWJNAN.com"	1	1
"RSVXNCSVEB@QPPCZJ.com"	1	0
"AVXQQCHTYX@PTPQN.com"	1	1
"XLXQBOAUHKY@TXIUTV.com"	0	0
"DWQWTQX@growerXOZ.co"	1	1
"SXSCEDGNBXS@DFUUIE.com"	1	1
"TOCVCODTUNHW@UCBDE.com"	1	0
"SNCBVVCOILEV@SHTXO.com"	1	0
"JCRTHPOBZR@VYYWCZ.com"	1	1
"AIAOZRUCJFIV@OGMAZ.com"	1	1
"EWGLDPLJFI@CFTGR.com"	1	0
"OSMIFOEGPMM@XDODM.com"	0	0
"RLXWANLLDD@OXQXUUN.com"	0	1
"BTBKXQ@yahoo.com"	1	0
"JCJLUNXHTZY@FTVFHUC.com"	1	1
"LIFKPSQJINL@RVGGCOAJ.com"	1	1
"RGXHZTPNWY@EXJRE.com"	1	0
"PXLGQVRLNN@WHYDAW.com"	1	0
"QYTJTGDNPL@BTBVGT.com"	1	1
"QJYGBMGPEOFM@KCIOGDVI.com"	1	0
"PEXSKDBWEN@BTTEZUG.com"	0	1
"TIOKMWJDJH@UAVZE.com"	1	1
"OVDNQOBNOU@BOGNHN.com"	1	1
"JRCXAPF@gmail.com"	1	0
"SEXBKJNYHEI@GRBZWWB.com"	0	1
"NOSXEPZSEA@OXTEJS.com"	1	0
"PZJNUMWTQGA@DGZFF.com"	1	1
"CERLMVLVKFMY@OFUSCPOS.com"	1	0
"ZXPGLCAMFGBU@WVSUIRJE.com"	1	1
"XAWJQEYXNTU@KBCOESOA.com"	0	1
"CXTWCYVVTL@QGODVPZW.com"	1	1
"ZAAGXPROLLMM@RPQEVNAO.com"	1	1
"XLAW818@yahoo.com"	0	0
"XRQSCXVD@yahoo.com"	0	0
"GBUORSFBOU@XUVCAZ.com"	1	1
"WSDVWFITHXDO@PZATFJSM.com"	1	1
"XKOXHJJUYSNO@WUQBLZKQ.com"	1	0
"QBLAKTBEZBF@TUQRUKSK.com"	0	1
"IKUNDYRLPLVR@DPZPR.com"	0	0
"OBHWSRDLCTZT@QMDOWWWJ.com"	1	1
"EYRLHVAGNHO@ZDUBMIO.com"	1	1
"EFGVVOPNBJQ@BAFECMEU.com"	1	1
"KVTMWPDVULBE@VQAUNZW.com"	1	1
"UPHXSOZRWXOQ@BXXOJICA.com"	0	1
"TOUFTIYBZQG@SIMAT.com"	1	0
"DRJDUAKXOTNZ@FTKAM.com"	1	0
"CNCCTIKYCK@OIJYSGH.com"	1	0
"YVTGJGSWXO@GXHBC.com"	1	0
"KSUQMYCZVORK@GMBUEEYD.com"	1	0
"JVCAOWZVNLWZ@JELRKBIL.com"	1	0
"LIOLPUXXAVP@DYPEYNAK.com"	1	0
"ROURQVVKEB@TFTQQEM.com"	0	0
"KCNKGSXOSMQH@IQFZHHJ.com"	1	1
"CZGNSTGMMJ@UQANVQ.com"	1	0
"FCEHNFPWUCIK@JWTBWIHI.com"	1	1
"ZXOEOFMNQNJ@NKWCHQ.com"	1	0
"OHSWLEYPNW@VGWPQAK.com"	1	0
"OOOUGIBXDG@BWMNMF.com"	1	0
"NDOJNHUBCGG@FKRWEG.com"	1	1
"WQOYQFTYXCJT@XUDEAB.com"	1	0
"NMJDNWPRRY@XXLLVWP.com"	1	0
"UOEBYDLPIZIF@QAKNPVGH.com"	1	1
"ECIACGUSFLLP@DPNQRQJ.com"	1	0
"OPSXEVIRZAED@DQBBL.com"	1	0
"KEQKVWEXFARA@SPRGR.com"	1	1
"FFWEWIDJDBV@VAYNLK.com"	1	1
"EPBBMZHWNX@IVNXH.com"	1	1
"QGFKBHBYILVV@GVWGH.com"	1	0
"NFYRAUYNFIJX@RCTNEVNR.com"	0	0
"PFJHGABEFPP@CEKERIEJ.com"	0	0
"UGXFMRMAJUF@ZDAMRFI.com"	1	0
"TMOFISOIPYFT@BLSZXMN.com"	1	0
"CPLHNZEGRO@SYBEK.com"	1	0
"KKHIJNCNAGJ@FFGSY.com"	0	1
"RGYOHTWVDV@CZGMVDAP.com"	0	0
"MHLGZVECJBBH@SQZGCS.com"	1	1
"NCPXLJMNMPA@OWDZNTT.com"	1	1
"PYZCGJXXGQ@JNWTHJ.com"	0	0
"DSBIHJWYSHI@GBOYOX.com"	0	1
"QOEHLJJJTX@TCCLNAZL.com"	1	0
"AJEWQZOGHFF@KSDTVDAR.com"	0	1
"JZMZMVPTRF@LHESLL.com"	1	1
"IEOSRVQMXTT@AYWNIG.com"	1	1
"DEJKHKRMPUBG@DELLTV.com"	0	0
"TVSGKPWHCPTK@HVGTYTW.com"	1	1
"ZWBXYBCHBZ@DQRQTF.com"	1	1
"TYENMHIKBQNQ@JMMSXARC.com"	1	0
"POSWYUYTWU@OMZYED.com"	1	1
"OZXYFEYDEJ@WZSBXEK.com"	1	1
"LBKBNAXM.LBKBNAXM@yahoo.com"	1	0
"CZWSIWNDGHEJ@WPSQXN.com"	1	0
"GEYUNAJFVB@QQUUKBW.com"	1	1
"AGCTFBWEZPS@SKCBQV.com"	1	0
"NSLHARVIWT@SYACOHXA.com"	1	0
"IZOAUPBKMNC@UBRRBI.com"	1	1
"TRBJGVLYYG@DATLJTW.com"	0	1
"NEZUQMONSPDH@VPXTSS.com"	1	1
"SUPHXQSIZIQE@UTZVF.com"	1	0
"JEAZFDROCO@XMNFJPU.com"	0	1
"KYGWPZCERT@VSXQB.com"	1	1
"ZXFSBFWFUY@GBTXD.com"	0	1
"OPXMDUQRXZYN@XXOJHALP.com"	1	1
"SJKIDFLWTUXF@BFKPLEQX.com"	1	0
"VKWX@SMWlandscapedesigner.net"	1	0
"QFSDNURFMG@AKMECX.com"	0	1
"LKKVGXJVKKGH@XHUMZKYC.com"	1	0
"SAMWFBTQFLYY@WVDHSX.com"	0	1
"RSOWTHBOYOSY@YLDICYL.com"	1	0
"ZVCVMBAXNBLT@RMASI.com"	1	1
"TMJRFPIKIDVU@BHNPRT.com"	1	0
"YLOMIYZEQIB@VIKMB.com"	1	1
"FYGTCQRPZPJD@DELTQ.com"	1	1
"CSKJENXBRCD@PPQGW.com"	1	1
"VLJZWIXNLLG@GLNYNDDH.com"	1	0
"NLKONFXOLEKT@NIEQSQHE.com"	0	1
"BDEUJXZCIUWS@NSKPPC.com"	1	0
"UCMJNJFWBDIF@OJZDOWKY.com"	1	0
"LFITKZQMZEUE@GGTAXQ.com"	1	0
"PJIFNDZBSACP@JLRVCA.com"	1	1
"JGZEFYHJNZ@CIIJRW.com"	0	1
"VNLQEXUSJHCC@BDLFGFME.com"	1	1
"GOKECGEMBL@PYTAOY.com"	1	0
"ISQLWLAPWEZD@BQBOP.com"	1	1
"XXNTLQOHWLOI@SKGKBA.com"	1	0
"UXCWRPJVMXPG@VMYICZ.com"	1	0
"BORQVMKGOY@ZTSVE.com"	1	1
"IVPOSQBUTQF@ASAJPQ.com"	0	0
"IXFIBDJFUH@PPNXK.com"	1	1
"XLHCGXDXWQII@AJUEG.com"	1	0
"BCTYKIOWJTZB@XDOXRHX.com"	1	1
"vineyardDOAE@gmail.com"	0	1
"XYOCSRCYKZN@XKQHEP.com"	1	0
"NROTEBCCCOX@LGPPMACL.com"	0	0
"RQHXMQAKEGE@KGCFOM.com"	0	0
"EHGISAOKJYRQ@QGDVD.com"	1	0
"XWCLJNOgrower@yahoo.com"	0	1
"MRWEZBLBSCMG@XEOXJZU.com"	1	1
"GYTMLUWINLBO@WSRTKUBC.com"	1	1
"RTXSEYTUXZ@YGZYZ.com"	0	0
"UBRMMSHGJC@LTRLH.com"	0	0
"UCELXOTZBPXQ@QLFSBTJ.com"	1	0
"UZBBJNABGP@URWJLID.com"	1	1
"WWHJTLJSHHT@VJUPOVC.com"	1	1
"YOSSRUOZCM@FMPKX.com"	1	1
"EUPFIBYFRYZE@DCQOBPS.com"	1	0
"ADKIUCJEJRM@ITLLR.com"	1	0
"DCYBMVJIGNIG@HCYJB.com"	1	0
"MJIHAZHIFRQ@DQHVX.com"	1	1
"CFVGADPQHORT@IJLQR.com"	1	1
"KJMCLBMJAOAY@LZXCSOF.com"	1	1
"DLVGU.DLVGU@landscapearchitectSGT.net"	1	1
"GMQJBCGTGTM@YNWGHG.com"	1	0
"YZRQZHIKLFSQ@KWWJRRC.com"	1	0
"GODTEMHHXQ@EGZTRREJ.com"	1	1
"GDKEXPTFNAF@VNSGF.com"	1	0
"BHXWBZEBCEF@CFPKEY.com"	0	1
"XXRQKOMYTVC@EPVJSZW.com"	1	0
"IEVQAXCZGRHV@SAATELUO.com"	0	1
"KCUETFNPHJVZ@UWVHVX.com"	0	0
"CGXOKCXDUYZ@TGLCJU.com"	1	1
"SARJKVVVJWL@RSSDHI.com"	1	0
"IYNEIBQGRB@VYBKNA.com"	0	0
"TLKBELXKZRNN@BAXRRID.com"	1	1
"FZBJFLXYJY@HOXPEV.com"	1	1
"RSEXVHOSNQ@MYJKCCRE.com"	1	1
"GENJNVCYMQ@LXRXZS.com"	1	0
"MZQPSNTJGIB@EIZXDYB.com"	1	0
"YNXKGNNGXE@OSPVZF.com"	1	1
"MBBSTRHVIEYB@GFEXAZ.com"	1	0
"LRWEXBWKZY@HODUIMRK.com"	1	1
"VCWFYNJLBTR@JOBZOKD.com"	1	0
"MQPGGTYBHY@WTGYO.com"	1	0
"WWEDQSFGJCEJ@RCQRN.com"	0	1
"XXLRPOMXCEF@ZQYDRUD.com"	1	1
"QAGMXAGNAV@XLSGY.com"	1	0
"QAJQBLORCTR@GESVLVIC.com"	1	0
"WXXKKJPCYIA@RPRFSD.com"	1	1
"ELHORIJIPWXJ@BVBMP.com"	1	0
"VEHNXOCVQGZQ@KQFLGCBU.com"	1	1
"QHXUSLIYKVGW@LURAI.com"	1	1
"RBMSHZRJEG@UYNDZUF.com"	1	1
"HAIDIAQHCVDD@PPEAAKV.com"	1	1
"NKGNILWBSNM@ALFWF.com"	1	0
"RGDHVIJYZPCP@DDYTOMLI.com"	1	1
"UDQTVNNMCX@EMVWHDAU.com"	1	0
"MIGBNEBOVRX@CKMCZX.com"	1	1
"DMESTWNLFEZP@TIMFS.com"	1	1
"EDPPFZSYOY@FNOSNIRR.com"	1	0
"TPNMJDJTVLAK@VWEVF.com"	1	1
"NVJRJGFRVCXC@ZLTRDM.com"	0	0
"PGTYXRLJTDWP@ZPCGN.com"	1	1
"VGID.VGID@yahoo.com"	0	0
"IFEXKMSUSFU@SRMTRA.com"	1	1
"JNRWHYXJNT@YLGAZV.com"	1	0
"KVWYDAYPKY@VKOSURDD.com"	1	0
"QCBEZPCWBPRX@CRAVWM.com"	1	1
"PCMXFSLQVJK@HNYTUAZ.com"	1	1
"SCJLNWHJMVC@HIPBIOL.com"	1	1
"RPIWNQJYBGB@XQRCGJR.com"	1	1
"FRRWOGJNCXBZ@CZVHB.com"	1	0
"ZTNKODA840@gmail.com"	0	0
"HSPMTOCNOGWI@CFNHKISB.com"	1	1
"LGIXOTDLKOXU@TNPAC.com"	0	1
"VVUQQXCEKG@TVOQL.com"	1	1
"FALgardening@yahoo.com"	0	1
"OUDTHRYZNV@QJAXLVVQ.com"	0	1
"HHGVRNCRRASL@VJDJQAJV.com"	1	0
"UHBVKKJUMRJQ@ZCWGUIDH.com"	1	0
"DCXPVOYZLNGQ@ZTPRS.com"	1	1
"AKDIEWHYTA@BWSWNDJH.com"	1	0
"XRQKHTUHUO@WUALQOS.com"	0	0
"UJMKPATUHD@QAWPFSQ.com"	1	1
"ZXNWDSXCZQFW@SITVU.com"	1	1
"HNUGTLHNOWI@SLSSL.com"	1	0
"IFZLELHYXETA@TESUO.com"	1	0
"GVVFNPHCBH@JNSKJZ.com"	1	0
"GITJEXQVGO@IDESMY.com"	1	1
"EIISOXKVPOS@GRWWNE.com"	1	0
"TTPWYADLPEH@QLNHD.com"	1	0
"YTREGXDBDM@UIBPRIM.com"	1	0
"PBAULREQAGSZ@HYYFK.com"	1	1
"LJXGKUVQOW@MMCXGR.com"	0	0
"EFPRITPNTEW@SBNTPFJ.com"	0	1
"TTMTAOZTBBAO@AHSKSKQ.com"	0	0
"SMONAYRHSF@PXMNT.com"	1	0
"HHQUJTLIWOG@RMESW.com"	0	1
"EGBWUVSNRNE@CRELZHX.com"	1	1
"IRNYGGAZNCA@RLSRSUQT.com"	0	1
"RZLQMUGBAAQY@JHNOQ.com"	1	1
"ZHMDTTMCDQH@VWPDYLE.com"	1	0
"WTAXBMMEYTH@ZXYVVXS.com"	1	0
"MGPSAWSWEU@HBKUPTLW.com"	1	0
"ZUYFWCMJLGIP@HECHCMK.com"	0	0
"LGMFKRHCUQSB@JXYOVJC.com"	1	1
"MJDFRC447@gmail.com"	1	0
"VEOJZWRNWIAG@OUDKA.com"	1	1
"YPMFTPKDMT@UPZDWKSC.com"	1	0
"ENHIOSBBMMMK@JFKDBUPI.com"	1	0
"CTKUYNXBOQU@RMDWFOX.com"	1	0
"WRSZODVHLATL@GFHWWAA.com"	0	1
"QFYVCBBMGI@CRXDMZ.com"	0	1
"DXHDGMHCVGBC@DCKMK.com"	1	1
"SGSECKZ.SGSECKZ@KALPoutdoor.net"	0	0
"DVUOYXOELBY@YFLDEY.com"	1	0
"VPWHVVYZSLM@PMDYDPGN.com"	0	1
"SAHCYHVMLCT@HFBOQ.com"	1	0
"VSSBXIVWVN@AEPXOAWF.com"	1	1
"BSXVYOVCDEX@NQJJZP.com"	1	0
"UEKALIOBQIQ@RPXOB.com"	1	0
"YDYKHQPSGATS@OGLPBAVJ.com"	1	0
"XMWXEQLUOJ@OJFDORX.com"	1	1
"DUPSOPSBPY@ZRFCHQW.com"	1	0
"MVLWHNRXSA@FYQQCJVQ.com"	1	0
"YJUOTGRFQPS@VGLUMUU.com"	0	0
"WDLKBDIHEXY@QUTLVMV.com"	1	1
"ZVLXJX79@gmail.com"	1	0
"WWPJMKJQXJ@KKEBCVE.com"	1	0
"CZCHUXQCTNSW@MTNXC.com"	1	0
"XCVESGXIIF@SIYLDMP.com"	0	0
"VJUKANKCBJ@DNMOZTXN.com"	1	1
"YCOCQBBOMJ@ALGDOQNS.com"	1	0
"ZUNKEQRAVDF@QCKHXYF.com"	1	0
"NDNSCTEIRRGA@VQFEHNOY.com"	1	0
"ONJTJOWXHJB@QGQCVB.com"	1	0
"FWFWUIRPSGK@DEIVHB.com"	0	1
"ASPQGWARTAKZ@LLYAGGO.com"	1	1
"PYUGEIWWHBMB@LKAHJIAT.com"	1	1
"ULXZRRBKZIM@ZCTOA.com"	1	0
"TCPKMCOCYPI@EHLRIJ.com"	1	1
"NLBZXDBDOBG@REDEI.com"	1	0
"KQRHCVVSHHYJ@FSSMMYW.com"	1	1
"KTNWRVHZDO@BIPTO.com"	1	1
"MPOZTUESHDW@ZSTOZZLT.com"	1	0
"BSIEYKOMFYE@FQKFD.com"	1	0
"OTSEYNQKVEXS@BKVNO.com"	1	0
"AHAZRTCRJMQ@MSXVXM.com"	1	0
"KETVHRGVLHXV@CLOMVRF.com"	1	0
"EBJTJPBOCC@BIXPH.com"	0	0
"JSJFINJZRJIJ@DZPHYRW.com"	1	0
"CMGJDQOECT@FRJXUEL.com"	1	0
"JPLUNTWRMUJR@YKEQV.com"	1	0
"BXSKFJBQXBM@GMJCMQGF.com"	1	0
"OGUSNXFDZTKX@KXUNPR.com"	1	1
"NIGNVBQIKR@TJXKIJ.com"	1	0
"MDOOHEJSSIW@RPSKQLK.com"	0	0
"VVHKSSHSFDNN@LPNQO.com"	1	0
"XOXDEHLMIY@AGTTP.com"	1	0
"REDCUKYAXGA@FCIQFRW.com"	1	0
"DTWGXENCLNHK@STSNJSPE.com"	1	0
"RRFJMBMWBIDI@TSBTYMF.com"	0	1
"RDHYKEWFXIO@AIBOXU.com"	1	1
"FPVUMNMIFWL@GAAKD.com"	1	1
"MJCHHPXQFDT@LABDM.com"	1	0
"PKCLQKBSWB@GYXGBE.com"	1	0
"FTCRPCVIMM@ZRDRTU.com"	1	1
"UNTQZIBVNYVR@PTLJONZ.com"	1	1
"LVQWHTTXPAWF@DPYKUPEY.com"	1	0
"RCYZGOTAAHA@WIKST.com"	1	1
"OFDGPMMFVU@XPRBM.com"	1	1
"PLFQNEDUDWCV@RKCJM.com"	1	0
"IUVDYFXYVD@JSUXBW.com"	1	1
"SMRDXCVDUH@KNUHNDIZ.com"	1	1
"UTTUJKGQBE@UKIOJ.com"	0	0
"NNYDWFXEKNN@KDPTTY.com"	1	0
"TOPFQMHFVUO@WQPPN.com"	1	0
"CTGKXgardening@yahoo.com"	0	0
"TDRTVUAJSMS@EKBDWTM.com"	1	0
"VGVXGDYYBV@FHFVF.com"	1	0
"SWFPXBSOXCO@OCQQLGKV.com"	1	0
"ZYVUORUISM@MRQRJPDI.com"	1	1
"XWHGCHFBEPK@NBPING.com"	1	1
"LIUGBDATYYHK@XVLHETEE.com"	1	0
"OWVYXILSWII@FZNIQIN.com"	1	0
"BAZSOVYWLBO@PICIWU.com"	1	0
"ZRAAOERTEKWR@MXNEMV.com"	1	1
"WOWFBLUQCOBF@GQZCFL.com"	0	0
"DBQGEJOCWYC@RKOAOBF.com"	1	0
"PRDONKCGVUK@MIELN.com"	0	1
"ZZFPBDGTOQ@XNKYES.com"	1	0
"WDAQHYVAWI@KPBXVGBC.com"	1	0
"GYDBSDKXJVPI@FPEFVHL.com"	0	0
"OOMXSHGE481@gmail.com"	0	0
"NFQTYQKLABZE@LDDANE.com"	1	0
"LWURNSLFJLH@RKRRRMI.com"	0	1
"SXPWOKMACPU@ZZDYYC.com"	1	1
"PGSRDQSXAMLW@JQNOLX.com"	0	1
"NOJFKSGPNOD@JVTISKFQ.com"	1	0
"MYRBKLHALABT@UKOHUAS.com"	1	0
"NRYDMUABRLWG@LCDQD.com"	1	1
"UUDATKKZBX@WIGVFXX.com"	1	0
"EWYUFOGEQXP@JEFGPS.com"	1	0
"DURIKHZHNPFV@XGFUCW.com"	1	1
"ODHQCVNAJKR@OZECBHK.com"	1	1
"WLTCUCWHZMXD@BMWEEHJR.com"	1	1
"YIFBGIHWWCI@REAPQKDG.com"	1	0
"HVIIYSEUHDFZ@EZMZU.com"	1	0
"CLHAEYEEYYQ@WITTQ.com"	1	0
"WXLU878@gmail.com"	0	0
"KUKHGWTPVLX@MGRWTBMY.com"	1	1
"WYBARTWPXSPR@KWFGIYW.com"	1	1
"JPCQVCAJJIQ@QWBFCP.com"	1	1
"JPBQWTPFFGDB@FJLFTDNR.com"	0	1
"XCARMGOX109@comcast.net"	0	0
"WDDLCHRCYP@KPTJX.com"	1	0
"UOUBEKPHVI@ILRNH.com"	1	1
"BFQBQBSFAFOI@DYRZCNS.com"	1	0
"FGAplants@gmail.com"	0	1
"JALTOTGVPKIA@TFZCZP.com"	1	0
"NTKVFYRFBX@DQOMJHSC.com"	1	1
"AZFAMOK.AZFAMOK@yahoo.com"	1	0
"LWHWIHOOXR@OLRUPZ.com"	1	1
"CEJGDLZRGOKG@JTSTBN.com"	1	0
"ZMMDBRGNRUNI@FQAKD.com"	1	0
"HWLDLYCYFEPH@UVJOQM.com"	0	0
"CRQAQXTGNTQG@CRMGCF.com"	1	1
"ZRLSJNAWNXJ@PHCAGTCF.com"	1	1
"TPQYLFPEVIB@RIGWSSL.com"	1	0
"JTTNNMVKCHES@CQPKA.com"	1	0
"HBMBXHFSUR@ESKBAFTO.com"	0	1
"ODBZYPWFNEXX@ICCFEF.com"	1	1
"LOUNgarden@store.bigcommerce.com"	0	1
"LGOEXZZFONCJ@OYTRBO.com"	0	1
"XEEAGLWTMXB@EAOXKWPN.com"	1	1
"NTTHECPCRH@JGLDUIUB.com"	0	0
"ADPRXAKBYX@VEFHCMWO.com"	1	0
"JERKPMLAIZ@MAYIELS.com"	1	1
"OSPADDTWZM@WGAXMQ.com"	1	1
"LXKNWRWGCWC@KCYLK.com"	1	0
"RFHUEZSTENSX@VVBCSLOE.com"	1	0
"ALZDKTCTYP@QTKBGKT.com"	1	1
"HCNWGULYHNQ@YLNXRKB.com"	1	0
"landscapedesignerFHYSZAK@gmail.com"	0	0
"EGOIUCWBQAJ@MZQVZBYK.com"	1	1
"VGDGEVPYZA@MAKEV.com"	0	1
"OQSZPVJAND@CSGEO.com"	1	1
"PLMXWUQTAI@ENKNQ.com"	1	0
"TRTBITEAMTNA@PCCJOUGR.com"	1	0
"NOSOSZQCURE@YKYDXCI.com"	1	1
"ABBOXWIBDY@NLMOYPOH.com"	1	1
"ZBGWVREXLKHM@ALFAY.com"	0	1
"IZKZAAKPAEAN@SXDVFWH.com"	0	0
